date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rolling_goals,away_rolling_goals,home_rank,away_rank,home_points,away_points,rank_diff,average_rank,point_diff,is_friendly,goals_rolling_diff,target
2023-03-25,Sint Maarten,Bonaire,6.0,1.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,True,1.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0,1.0,1
2023-03-25,Bermuda,Guyana,0.0,2.0,CONCACAF Nations League,Devonshire Parish,Bermuda,False,0.0,0.0,169.0,171.0,977.47,968.74,-2.0,170.0,8.730000000000018,0,0.0,0
2023-03-25,Montserrat,Haiti,0.0,4.0,CONCACAF Nations League,Lookout,Montserrat,False,0.0,0.0,179.0,87.0,940.78,1269.07,92.0,133.0,-328.28999999999996,0,0.0,0
2023-03-25,Turks and Caicos Islands,United States Virgin Islands,1.0,0.0,CONCACAF Nations League,Providenciales,Turks and Caicos Islands,False,0.0,0.0,206.0,100.0,832.0,0.0,106.0,153.0,832.0,0,0.0,1
2023-03-25,Armenia,Turkey,1.0,2.0,UEFA Euro qualification,Yerevan,Armenia,False,0.0,0.0,95.0,100.0,1231.76,0.0,-5.0,97.5,1231.76,0,0.0,0
2023-03-25,Curaçao,Canada,0.0,2.0,CONCACAF Nations League,Willemstad,Curaçao,False,0.0,0.0,86.0,53.0,1278.64,1431.64,33.0,69.5,-153.0,0,0.0,0
2023-03-25,Croatia,Wales,1.0,1.0,UEFA Euro qualification,Split,Croatia,False,0.0,0.0,7.0,28.0,1727.62,1530.28,-21.0,17.5,197.33999999999992,0,0.0,0
2023-03-25,Myanmar,Kyrgyz Republic,1.0,1.0,Tri Nation Tournament,Imphal,India,True,0.8,0.0,159.0,94.0,1006.16,1232.91,65.0,126.5,-226.7500000000001,0,0.8,0
2023-03-25,Scotland,Cyprus,3.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,0.0,0.0,42.0,110.0,1476.94,1185.17,-68.0,76.0,291.77,0,0.0,1
2023-03-25,Bahrain,Palestine,1.0,2.0,Friendly,Arad,Bahrain,False,1.25,0.0,85.0,93.0,1280.27,1233.72,-8.0,89.0,46.549999999999955,1,1.25,0
2023-03-25,Spain,Norway,3.0,0.0,UEFA Euro qualification,Málaga,Spain,False,0.0,0.0,10.0,43.0,1692.71,1475.05,-33.0,26.5,217.66000000000008,0,0.0,1
2023-03-25,Bhutan,Laos,1.0,2.0,Tri Nation Tournament,Kathmandu,Nepal,True,0.0,0.4,185.0,187.0,910.96,905.51,-2.0,186.0,5.4500000000000455,0,-0.4,0
2023-03-25,Georgia,Mongolia,6.0,1.0,Friendly,Batumi,Georgia,False,0.0,0.0,78.0,183.0,1305.98,913.55,-105.0,130.5,392.43000000000006,1,0.0,1
2023-03-25,Germany,Peru,2.0,0.0,Friendly,Mainz,Germany,False,0.0,0.0,14.0,21.0,1646.91,1564.3,-7.0,17.5,82.61000000000013,1,0.0,1
2023-03-25,Bangladesh,Seychelles,1.0,0.0,Friendly,Sylhet,Bangladesh,False,1.0,0.0,192.0,199.0,884.45,859.56,-7.0,195.5,24.8900000000001,1,1.0,1
2023-03-25,Morocco,Brazil,2.0,1.0,Friendly,Tangier,Morocco,False,0.0,0.0,11.0,1.0,1672.35,1840.77,10.0,6.0,-168.42000000000007,1,0.0,1
2023-03-25,Thailand,Syria,1.0,3.0,Friendly,Dubai,United Arab Emirates,True,1.8,0.5,111.0,90.0,1173.4,1251.46,21.0,100.5,-78.05999999999995,1,1.3,0
2023-03-25,United Arab Emirates,Tajikistan,0.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,0.75,0.0,70.0,108.0,1338.48,1187.02,-38.0,89.0,151.46000000000004,1,0.75,0
2023-03-25,Indonesia,Burundi,3.0,1.0,Friendly,Bekasi,Indonesia,False,2.0,0.0,151.0,141.0,1033.9,1075.27,10.0,146.0,-41.36999999999989,1,2.0,1
2023-03-26,Northern Ireland,Finland,0.0,1.0,UEFA Euro qualification,Belfast,Northern Ireland,False,2.0,0.3333333333333333,59.0,56.0,1396.55,1405.71,3.0,57.5,-9.160000000000082,0,1.6666666666666667,0
2023-03-26,Cuba,Guadeloupe,1.0,0.0,CONCACAF Nations League,Santiago,Cuba,False,1.0,0.0,168.0,100.0,978.65,0.0,68.0,134.0,978.65,0,1.0,1
2023-03-26,Antigua and Barbuda,Barbados,1.0,2.0,CONCACAF Nations League,North Sound,Antigua and Barbuda,False,1.0,1.0,131.0,166.0,1117.01,982.27,-35.0,148.5,134.74,0,0.0,0
2023-03-26,Mexico,Jamaica,2.0,2.0,CONCACAF Nations League,Mexico City,Mexico,False,2.0,0.0,15.0,64.0,1635.78,1379.29,-49.0,39.5,256.49,0,2.0,0
2023-03-26,Slovakia,Bosnia and Herzegovina,2.0,0.0,UEFA Euro qualification,Bratislava,Slovakia,False,0.0,3.0,54.0,57.0,1425.58,1403.51,-3.0,55.5,22.069999999999936,0,-3.0,1
2023-03-26,Puerto Rico,Cayman Islands,5.0,1.0,CONCACAF Nations League,Bayamón,Puerto Rico,False,3.0,0.0,170.0,194.0,974.32,865.72,-24.0,182.0,108.60000000000002,0,3.0,1
2023-03-26,Liechtenstein,Iceland,0.0,7.0,UEFA Euro qualification,Vaduz,Liechtenstein,False,0.0,0.6666666666666666,198.0,63.0,859.84,1380.35,135.0,130.5,-520.5099999999999,0,-0.6666666666666666,0
2023-03-26,Kazakhstan,Denmark,3.0,2.0,UEFA Euro qualification,Astana,Kazakhstan,False,1.0,3.0,115.0,18.0,1163.09,1608.11,97.0,66.5,-445.02,0,-2.0,1
2023-03-26,Luxembourg,Portugal,0.0,6.0,UEFA Euro qualification,Luxembourg,Luxembourg,False,0.0,4.0,92.0,9.0,1245.35,1702.54,83.0,50.5,-457.19000000000005,0,-4.0,0
2023-03-26,Malta,Italy,0.0,2.0,UEFA Euro qualification,Ta' Qali,Malta,False,1.0,1.0,167.0,8.0,978.95,1723.56,159.0,87.5,-744.6099999999999,0,0.0,0
2023-03-26,England,Ukraine,2.0,0.0,UEFA Euro qualification,London,England,False,2.0,0.0,5.0,26.0,1774.19,1536.99,-21.0,15.5,237.20000000000005,0,2.0,1
2023-03-26,Lesotho,Zambia,0.0,2.0,African Cup of Nations qualification,Soweto,South Africa,True,1.0,3.0,147.0,88.0,1061.4,1265.15,59.0,117.5,-203.75,0,-2.0,0
2023-03-26,São Tomé and Príncipe,Sierra Leone,0.0,2.0,African Cup of Nations qualification,Agadir,Morocco,True,2.0,2.0,186.0,116.0,908.18,1160.31,70.0,151.0,-252.13,0,0.0,0
2023-03-26,Russia,Iraq,2.0,0.0,Friendly,Saint Petersburg,Russia,False,1.0,2.4,37.0,68.0,1491.26,1342.39,-31.0,52.5,148.8699999999999,1,-1.4,1
2023-03-26,New Zealand,China PR,2.0,1.0,Friendly,Wellington,New Zealand,False,0.0,0.0,105.0,80.0,1193.98,1305.06,25.0,92.5,-111.07999999999993,1,0.0,1
2023-03-26,Macau,Singapore,0.0,1.0,Friendly,Taipa,Macau,False,0.0,1.4,182.0,160.0,922.1,1006.1,22.0,171.0,-84.0,1,-1.4,0
2023-03-26,Fiji,Solomon Islands,0.0,2.0,Friendly,Lautoka,Fiji,False,1.0,2.0,163.0,136.0,989.43,1095.7,27.0,149.5,-106.2700000000001,1,-1.0,0
2023-03-26,Slovenia,San Marino,2.0,0.0,UEFA Euro qualification,Ljubljana,Slovenia,False,2.0,0.0,62.0,211.0,1389.06,763.15,-149.0,136.5,625.91,0,2.0,1
2023-03-27,Austria,Estonia,2.0,1.0,UEFA Euro qualification,Pasching,Austria,False,4.0,0.6666666666666666,34.0,109.0,1497.24,1186.27,-75.0,71.5,310.97,0,3.3333333333333335,1
2023-03-27,Sweden,Azerbaijan,5.0,0.0,UEFA Euro qualification,Stockholm,Sweden,False,1.3333333333333333,1.0,23.0,121.0,1558.45,1151.82,-98.0,72.0,406.6300000000001,0,0.33333333333333326,1
2023-03-27,Hungary,Bulgaria,3.0,0.0,UEFA Euro qualification,Budapest,Hungary,False,1.0,0.0,36.0,71.0,1493.33,1336.71,-35.0,53.5,156.6199999999999,0,1.0,1
2023-03-27,United States,El Salvador,1.0,0.0,CONCACAF Nations League,Orlando,United States,False,2.6666666666666665,0.0,100.0,74.0,0.0,1326.86,26.0,87.0,-1326.86,0,2.6666666666666665,1
2023-03-27,Guatemala,French Guiana,4.0,0.0,CONCACAF Nations League,Guatemala City,Guatemala,False,1.5,1.0,119.0,100.0,1157.56,0.0,19.0,109.5,1157.56,0,0.5,1
2023-03-27,Trinidad and Tobago,Nicaragua,1.0,1.0,CONCACAF Nations League,Bacolet,Trinidad and Tobago,False,1.3333333333333333,4.0,104.0,142.0,1195.29,1071.74,-38.0,123.0,123.54999999999995,0,-2.666666666666667,0
2023-03-27,Dominican Republic,Belize,2.0,0.0,CONCACAF Nations League,Santo Domingo,Dominican Republic,False,1.0,1.0,152.0,176.0,1031.86,950.88,-24.0,164.0,80.9799999999999,0,0.0,1
2023-03-27,Moldova,Czechia,0.0,0.0,UEFA Euro qualification,Chișinău,Moldova,False,1.0,3.0,174.0,38.0,958.88,1490.61,136.0,106.0,-531.7299999999999,0,-2.0,0
2023-03-27,St Kitts and Nevis,Aruba,2.0,0.0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,False,3.0,0.0,140.0,202.0,1076.91,855.37,-62.0,171.0,221.54000000000008,0,3.0,1
2023-03-27,St Lucia,Dominica,3.0,1.0,CONCACAF Nations League,Gros Islet,Saint Lucia,False,1.3333333333333333,0.0,172.0,184.0,964.73,911.51,-12.0,178.0,53.22000000000003,0,1.3333333333333333,1
2023-03-27,St Vincent and the Grenadines,Bahamas,1.0,1.0,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False,1.0,0.0,178.0,203.0,945.25,854.8,-25.0,190.5,90.45000000000005,0,1.0,0
2023-03-27,Poland,Albania,1.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,1.0,0.0,22.0,66.0,1559.83,1353.03,-44.0,44.0,206.79999999999995,0,1.0,1
2023-03-27,Montenegro,Serbia,0.0,2.0,UEFA Euro qualification,Podgorica,Montenegro,False,1.0,2.0,69.0,29.0,1339.15,1526.46,40.0,49.0,-187.30999999999995,0,-1.0,0
2023-03-27,Republic of Ireland,France,0.0,1.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,3.0,4.0,48.0,3.0,1438.59,1823.39,45.0,25.5,-384.8000000000002,0,-1.0,0
2023-03-27,Netherlands,Gibraltar,3.0,0.0,UEFA Euro qualification,Rotterdam,Netherlands,False,0.0,0.0,6.0,200.0,1740.92,858.04,-194.0,103.0,882.8800000000001,0,0.0,1
2023-03-27,Chile,Paraguay,3.0,2.0,Friendly,Santiago,Chile,False,0.0,0.0,31.0,46.0,1506.91,1445.06,-15.0,38.5,61.850000000000136,1,0.0,1
2023-03-27,North Macedonia,Faroe Islands,1.0,0.0,Friendly,Skopje,North Macedonia,False,2.0,1.0,65.0,123.0,1355.28,1146.31,-58.0,94.0,208.97000000000003,1,1.0,1
2023-03-27,Oman,Lebanon,2.0,0.0,Friendly,Muscat,Oman,False,1.6,0.0,75.0,100.0,1321.24,1208.47,-25.0,87.5,112.76999999999998,1,1.6,1
2023-03-27,Guinea-Bissau,Nigeria,0.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,1.0,0.0,118.0,35.0,1158.77,1494.32,83.0,76.5,-335.54999999999995,0,1.0,0
2023-03-27,Greece,Lithuania,0.0,0.0,Friendly,Athens,Greece,False,3.0,0.0,51.0,144.0,1433.59,1069.12,-93.0,97.5,364.47,1,3.0,0
2023-03-27,Central African Republic,Madagascar,2.0,0.0,African Cup of Nations qualification,Douala,Cameroon,True,3.0,0.0,132.0,102.0,1116.97,1200.74,30.0,117.0,-83.76999999999998,0,3.0,1
2023-03-27,Angola,Ghana,1.0,1.0,African Cup of Nations qualification,Luanda,Angola,False,0.0,1.0,117.0,58.0,1158.81,1400.02,59.0,87.5,-241.21000000000004,0,-1.0,0
2023-03-27,Niger,Algeria,0.0,1.0,African Cup of Nations qualification,Radès,Tunisia,True,1.0,2.0,122.0,40.0,1148.53,1486.72,82.0,81.0,-338.19000000000005,0,-1.0,0
2023-03-27,South Sudan,Congo,0.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,True,2.0,1.0,165.0,99.0,983.99,1208.79,66.0,132.0,-224.79999999999995,0,1.0,0
2023-03-27,Sudan,Gabon,1.0,0.0,African Cup of Nations qualification,Omdurman,Sudan,False,0.0,1.0,128.0,79.0,1127.34,1305.47,49.0,103.5,-178.1300000000001,0,-1.0,1
2023-03-27,Ethiopia,Guinea,2.0,3.0,African Cup of Nations qualification,Rabat,Morocco,True,0.5,2.0,138.0,83.0,1091.19,1290.47,55.0,110.5,-199.27999999999997,0,-1.5,0
2023-03-28,Georgia,Norway,1.0,1.0,UEFA Euro qualification,Batumi,Georgia,False,6.0,0.0,78.0,43.0,1305.98,1475.05,35.0,60.5,-169.06999999999994,0,6.0,0
2023-03-28,Comoros,Côte d'Ivoire,0.0,2.0,African Cup of Nations qualification,Moroni,Comoros,False,1.0,3.0,129.0,47.0,1123.18,1441.49,82.0,88.0,-318.30999999999995,0,-2.0,0
2023-03-28,Mauritania,Congo DR,1.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1.0,3.0,103.0,73.0,1197.58,1333.92,30.0,88.0,-136.34000000000015,0,-2.0,0
2023-03-28,Botswana,Equatorial Guinea,2.0,3.0,African Cup of Nations qualification,Francistown,Botswana,False,0.0,2.0,149.0,98.0,1054.43,1215.66,51.0,123.5,-161.23000000000002,0,-2.0,0
2023-03-28,Libya,Tunisia,0.0,1.0,African Cup of Nations qualification,Benghazi,Libya,False,0.0,3.0,120.0,30.0,1156.74,1526.2,90.0,75.0,-369.46000000000004,0,-3.0,0
2023-03-28,Liberia,South Africa,1.0,2.0,African Cup of Nations qualification,Monrovia,Liberia,False,2.0,2.0,150.0,67.0,1049.66,1350.36,83.0,108.5,-300.6999999999998,0,0.0,0
2023-03-28,Mozambique,Senegal,0.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,1.0,5.0,114.0,19.0,1163.56,1603.98,95.0,66.5,-440.4200000000001,0,-4.0,0
2023-03-28,Scotland,Spain,2.0,0.0,UEFA Euro qualification,Glasgow,Scotland,False,3.0,3.0,42.0,10.0,1476.94,1692.71,32.0,26.0,-215.76999999999998,0,0.0,1
2023-03-28,Wales,Latvia,1.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,1.0,2.0,28.0,133.0,1530.28,1116.96,-105.0,80.5,413.31999999999994,0,-1.0,1
2023-03-28,Haiti,Bermuda,3.0,1.0,CONCACAF Nations League,San Cristóbal,Dominican Republic,True,4.0,0.0,87.0,169.0,1269.07,977.47,-82.0,128.0,291.5999999999999,0,4.0,1
2023-03-28,Kosovo,Andorra,1.0,1.0,UEFA Euro qualification,Pristina,Kosovo,False,1.0,0.0,107.0,153.0,1187.03,1031.13,-46.0,130.0,155.89999999999986,0,1.0,0
2023-03-28,Switzerland,Israel,3.0,0.0,UEFA Euro qualification,Geneva,Switzerland,False,5.0,1.0,12.0,76.0,1655.02,1315.67,-64.0,44.0,339.3499999999999,0,4.0,1
2023-03-28,Romania,Belarus,2.0,1.0,UEFA Euro qualification,Bucharest,Romania,False,2.0,0.0,52.0,97.0,1432.64,1221.68,-45.0,74.5,210.96000000000004,0,2.0,1
2023-03-28,Costa Rica,Panama,0.0,1.0,CONCACAF Nations League,San José,Costa Rica,False,2.0,0.5,32.0,61.0,1500.18,1391.7,-29.0,46.5,108.48000000000002,0,1.5,0
2023-03-28,Canada,Honduras,4.0,1.0,CONCACAF Nations League,Toronto,Canada,False,2.0,1.0,53.0,81.0,1431.64,1300.78,-28.0,67.0,130.86000000000013,0,1.0,1
2023-03-28,Guyana,Montserrat,0.0,0.0,CONCACAF Nations League,Bridgetown,Barbados,True,2.0,0.0,171.0,179.0,968.74,940.78,-8.0,175.0,27.960000000000036,0,2.0,0
2023-03-28,Bonaire,Turks and Caicos Islands,1.0,2.0,CONCACAF Nations League,Rincon,Bonaire,False,1.0,1.0,100.0,206.0,0.0,832.0,-106.0,153.0,-832.0,0,0.0,0
2023-03-28,United States Virgin Islands,Sint Maarten,1.0,2.0,CONCACAF Nations League,Saint Croix,United States Virgin Islands,False,0.0,3.5,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0,-3.5,0
2023-03-28,The Gambia,Mali,1.0,0.0,African Cup of Nations qualification,Casablanca,Morocco,True,0.0,2.0,126.0,45.0,1137.57,1449.05,81.0,85.5,-311.48,0,-2.0,1
2023-03-28,Turkey,Croatia,0.0,2.0,UEFA Euro qualification,Bursa,Turkey,False,2.0,1.0,100.0,7.0,0.0,1727.62,93.0,53.5,-1727.62,0,1.0,0
2023-03-28,Malawi,Egypt,0.0,4.0,African Cup of Nations qualification,Lilongwe,Malawi,False,0.5,2.0,124.0,39.0,1144.97,1490.34,85.0,81.5,-345.3699999999999,0,-1.5,0
2023-03-28,Tanzania,Uganda,0.0,1.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,1.0,0.0,130.0,89.0,1119.89,1260.69,41.0,109.5,-140.79999999999995,0,1.0,0
2023-03-28,Togo,Burkina Faso,1.0,1.0,African Cup of Nations qualification,Lomé,Togo,False,0.0,1.0,127.0,50.0,1128.92,1434.81,77.0,88.5,-305.8899999999999,0,-1.0,0
2023-03-28,Armenia,Cyprus,2.0,2.0,Friendly,Yerevan,Armenia,False,1.0,0.0,95.0,110.0,1231.76,1185.17,-15.0,102.5,46.58999999999992,1,1.0,0
2023-03-28,Australia,Ecuador,1.0,2.0,Friendly,Melbourne,Australia,False,3.0,1.0,27.0,41.0,1533.97,1477.32,-14.0,34.0,56.65000000000009,1,2.0,0
2023-03-28,Bahrain,Syria,1.0,0.0,Friendly,Arad,Bahrain,False,1.2,1.3333333333333333,85.0,90.0,1280.27,1251.46,-5.0,87.5,28.809999999999945,1,-0.1333333333333333,1
2023-03-28,Bangladesh,Seychelles,0.0,1.0,Friendly,Sylhet,Bangladesh,False,1.0,0.0,192.0,199.0,884.45,859.56,-7.0,195.5,24.8900000000001,1,1.0,0
2023-03-28,Germany,Belgium,2.0,3.0,Friendly,Cologne,Germany,False,2.0,3.0,14.0,4.0,1646.91,1781.3,10.0,9.0,-134.38999999999987,1,-1.0,0
2023-03-28,India,Kyrgyz Republic,2.0,0.0,Tri Nation Tournament,Imphal,India,False,1.0,1.0,106.0,94.0,1192.09,1232.91,12.0,100.0,-40.820000000000164,0,0.0,1
2023-03-28,Indonesia,Burundi,2.0,2.0,Friendly,Bekasi,Indonesia,False,1.2,1.0,151.0,141.0,1033.9,1075.27,10.0,146.0,-41.36999999999989,1,0.19999999999999996,0
2023-03-28,IR Iran,Kenya,2.0,1.0,Friendly,Tehran,Iran,False,1.0,0.0,24.0,101.0,1551.73,1202.26,-77.0,62.5,349.47,1,1.0,1
2023-03-28,Japan,Colombia,1.0,2.0,Friendly,Osaka,Japan,False,1.0,1.0,20.0,17.0,1593.08,1612.78,3.0,18.5,-19.700000000000045,1,0.0,0
2023-03-28,Jordan,Philippines,4.0,0.0,Friendly,Al Wakrah,Qatar,True,0.0,1.6,84.0,134.0,1289.99,1113.15,-50.0,109.0,176.83999999999992,1,-1.6,1
2023-03-28,Argentina,Curaçao,7.0,0.0,Friendly,Santiago del Estero,Argentina,False,2.0,0.0,2.0,86.0,1838.38,1278.64,-84.0,44.0,559.74,1,2.0,1
2023-03-28,Kuwait,Tajikistan,2.0,1.0,Friendly,Kuwait City,Kuwait,False,0.8,0.0,148.0,108.0,1056.64,1187.02,40.0,128.0,-130.37999999999988,1,0.8,1
2023-03-28,Malaysia,Hong Kong,2.0,0.0,Friendly,Johor Bahru,Malaysia,False,1.2,1.0,145.0,146.0,1066.6,1062.39,-1.0,145.5,4.209999999999809,1,0.19999999999999996,1
2023-03-28,Morocco,Peru,0.0,0.0,Friendly,Madrid,Spain,True,2.0,0.0,11.0,21.0,1672.35,1564.3,-10.0,16.0,108.04999999999995,1,2.0,0
2023-03-28,Nepal,Bhutan,1.0,1.0,Tri Nation Tournament,Kathmandu,Nepal,False,2.0,1.0,175.0,185.0,956.94,910.96,-10.0,180.0,45.98000000000002,0,1.0,0
2023-03-28,Saudi Arabia,Bolivia,1.0,2.0,Friendly,Jeddah,Saudi Arabia,False,1.0,0.0,49.0,82.0,1438.13,1294.96,-33.0,65.5,143.17000000000007,1,1.0,0
2023-03-28,United Arab Emirates,Thailand,2.0,0.0,Friendly,Abu Dhabi,United Arab Emirates,False,0.6,1.4,70.0,111.0,1338.48,1173.4,-41.0,90.5,165.07999999999993,1,-0.7999999999999999,1
2023-03-28,Uzbekistan,Venezuela,1.0,1.0,Friendly,Jeddah,Saudi Arabia,True,1.0,2.0,77.0,55.0,1312.64,1406.1,22.0,66.0,-93.45999999999981,1,-1.0,0
2023-03-28,Eswatini,Cabo Verde,0.0,1.0,African Cup of Nations qualification,Mbombela,South Africa,True,0.0,0.0,143.0,72.0,1070.89,1336.05,71.0,107.5,-265.15999999999985,0,0.0,0
2023-03-28,Namibia,Cameroon,2.0,1.0,African Cup of Nations qualification,Soweto,South Africa,True,1.0,1.0,113.0,33.0,1164.13,1499.3,80.0,73.0,-335.16999999999985,0,0.0,1
2023-03-28,Korea Republic,Uruguay,1.0,2.0,Friendly,Seoul,South Korea,False,2.0,1.0,25.0,16.0,1539.49,1627.45,9.0,20.5,-87.96000000000004,1,1.0,0
2023-03-29,Rwanda,Benin,1.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,0.5,1.0,137.0,91.0,1093.66,1247.47,46.0,114.0,-153.80999999999995,0,-0.5,0
2023-03-31,Nepal,Laos,2.0,1.0,Tri Nation Tournament,Kathmandu,Nepal,False,1.5,0.8,175.0,187.0,956.94,905.51,-12.0,181.0,51.430000000000064,0,0.7,1
2023-04-19,United States,Mexico,1.0,1.0,Friendly,Glendale,United States,False,2.25,2.0,100.0,15.0,0.0,1631.87,85.0,57.5,-1631.87,1,0.25,0
2023-06-07,Mexico,Guatemala,2.0,0.0,Friendly,Mazatlán,Mexico,False,1.6666666666666667,2.333333333333333,15.0,116.0,1631.87,1164.64,-101.0,65.5,467.2299999999998,1,-0.6666666666666663,1
2023-06-09,Luxembourg,Malta,0.0,1.0,Friendly,Luxembourg,Luxembourg,False,0.0,0.5,91.0,172.0,1245.78,972.79,-81.0,131.5,272.99,1,-0.5,0
2023-06-10,Panama,Nicaragua,3.0,2.0,Friendly,Penonomé,Panama,False,0.6666666666666666,2.5,58.0,140.0,1399.23,1079.17,-82.0,99.0,320.05999999999995,1,-1.8333333333333335,1
2023-06-10,Mexico,Cameroon,2.0,2.0,Friendly,San Diego,United States,True,1.75,1.0,15.0,42.0,1631.87,1470.21,-27.0,28.5,161.65999999999985,1,0.75,0
2023-06-11,Chile,Cuba,3.0,0.0,Friendly,Concepción,Chile,False,3.0,1.0,31.0,165.0,1511.32,986.2,-134.0,98.0,525.1199999999999,1,2.0,1
2023-06-11,Guatemala,Trinidad and Tobago,0.0,1.0,Friendly,Chester,United States,True,1.75,1.25,116.0,104.0,1164.64,1197.61,12.0,110.0,-32.9699999999998,1,0.5,0
2023-06-11,Tajikistan,Turkmenistan,1.0,1.0,CAFA Nations Cup,Tashkent,Uzbekistan,True,0.5,0.0,109.0,137.0,1182.24,1095.2,-28.0,123.0,87.03999999999996,0,0.5,0
2023-06-11,Uzbekistan,Oman,3.0,0.0,CAFA Nations Cup,Tashkent,Uzbekistan,False,1.0,2.0,74.0,73.0,1318.36,1333.54,1.0,73.5,-15.180000000000064,0,-1.0,1
2023-06-11,Mauritius,Pakistan,3.0,0.0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,False,0.0,0.0,180.0,195.0,932.02,861.18,-15.0,187.5,70.84000000000003,0,0.0,1
2023-06-12,Germany,Ukraine,3.0,3.0,Friendly,Bremen,Germany,False,2.0,0.0,14.0,30.0,1647.42,1530.04,-16.0,22.0,117.38000000000011,1,2.0,0
2023-06-12,Morocco,Cabo Verde,0.0,0.0,Friendly,Rabat,Morocco,False,1.0,0.5,11.0,71.0,1677.79,1337.05,-60.0,41.0,340.74,1,0.5,0
2023-06-13,IR Iran,Afghanistan,6.0,1.0,CAFA Nations Cup,Bishkek,Kyrgyzstan,True,1.5,0.0,24.0,155.0,1553.23,1023.04,-131.0,89.5,530.19,0,1.5,1
2023-06-13,Curaçao,Costa Rica,0.0,0.0,Friendly,Fort Lauderdale,United States,True,0.0,1.0,88.0,39.0,1272.26,1491.12,49.0,63.5,-218.8599999999999,1,-1.0,0
2023-06-14,South Sudan,The Gambia,2.0,3.0,African Cup of Nations qualification,Ismailia,Egypt,True,1.0,0.5,163.0,120.0,993.36,1150.99,43.0,141.5,-157.63,0,0.5,0
2023-06-14,Guinea-Bissau,São Tomé and Príncipe,1.0,0.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,0.5,1.0,113.0,184.0,1172.3,906.7,-71.0,148.5,265.5999999999999,0,-0.5,1
2023-06-14,Mauritius,Djibouti,1.0,3.0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,False,3.0,0.0,180.0,193.0,932.02,875.05,-13.0,186.5,56.97000000000003,0,3.0,0
2023-06-14,Pakistan,Kenya,0.0,1.0,Mauritius Four Nations Cup,Saint Pierre,Mauritius,True,0.0,1.0,195.0,102.0,861.18,1200.18,93.0,148.5,-339.0000000000001,0,-1.0,0
2023-06-14,Uzbekistan,Turkmenistan,2.0,0.0,CAFA Nations Cup,Tashkent,Uzbekistan,False,1.6666666666666667,0.5,74.0,137.0,1318.36,1095.2,-63.0,105.5,223.15999999999985,0,1.1666666666666667,1
2023-06-14,Oman,Tajikistan,1.0,1.0,CAFA Nations Cup,Tashkent,Uzbekistan,True,1.4,0.6666666666666666,73.0,109.0,1333.54,1182.24,-36.0,91.0,151.29999999999995,0,0.7333333333333333,0
2023-06-14,Guinea,Egypt,1.0,2.0,African Cup of Nations qualification,Marrakech,Morocco,True,2.5,3.0,79.0,35.0,1305.92,1500.67,44.0,57.0,-194.75,0,-0.5,0
2023-06-14,Uruguay,Nicaragua,4.0,1.0,Friendly,Montevideo,Uruguay,False,1.5,2.333333333333333,16.0,140.0,1631.29,1079.17,-124.0,78.0,552.1199999999999,1,-0.833333333333333,1
2023-06-14,Togo,Lesotho,2.0,0.0,Friendly,Johannesburg,South Africa,True,0.5,0.5,129.0,150.0,1129.81,1046.02,-21.0,139.5,83.78999999999996,1,0.0,1
2023-06-14,Mozambique,Malawi,1.0,1.0,Friendly,Maputo,Mozambique,False,0.5,0.3333333333333333,119.0,127.0,1154.64,1134.64,-8.0,123.0,20.0,1,0.16666666666666669,0
2023-06-14,Malaysia,Solomon Islands,4.0,1.0,Friendly,Terengganu,Malaysia,False,1.6,2.0,138.0,134.0,1082.13,1103.61,4.0,136.0,-21.47999999999979,1,-0.3999999999999999,1
2023-06-14,Indonesia,Palestine,0.0,0.0,Friendly,Surabaya,Indonesia,False,1.4,2.0,149.0,93.0,1046.14,1239.19,56.0,121.0,-193.04999999999995,1,-0.6000000000000001,0
2023-06-14,Netherlands,Croatia,2.0,4.0,UEFA Nations League,Rotterdam,Netherlands,False,1.5,1.5,6.0,7.0,1731.23,1730.02,-1.0,6.5,1.2100000000000364,0,0.0,0
2023-06-14,Congo DR,Uganda,1.0,0.0,Friendly,Douala,Cameroon,True,2.0,0.5,70.0,89.0,1338.61,1257.3,-19.0,79.5,81.30999999999995,1,1.5,1
