date,home_team,away_team,home_score,away_score,tournament,rank_diff,average_rank,point_diff,is_friendly,goals_rolling_diff,streak_diff,opp_rank_diff,target
2025-06-07,Canada,Ukraine,4.0,2.0,Canadian Shield,14.0,31.0,-45.98000000000002,0,0.20000000000000018,0.7999999999999998,47.8,1
2025-06-07,British Virgin Islands,Jamaica,0.0,1.0,FIFA World Cup qualification,147.0,134.5,-612.32,0,-1.6,-1.6,49.60000000000001,0
2025-06-07,Belize,Panama,0.0,2.0,FIFA World Cup qualification,145.0,109.5,-589.13,0,-0.19999999999999996,-0.5999999999999999,42.599999999999994,0
2025-06-07,Aruba,Haiti,0.0,5.0,FIFA World Cup qualification,108.0,140.0,-410.15999999999997,0,-3.0000000000000004,-2.2,-12.0,0
2025-06-07,Bahamas,Costa Rica,0.0,8.0,FIFA World Cup qualification,155.0,127.5,-648.8299999999999,0,-1.0,-0.5999999999999999,37.400000000000006,0
2025-06-07,Anguilla,El Salvador,0.0,3.0,FIFA World Cup qualification,129.0,144.5,-524.9599999999999,0,-0.7999999999999999,-2.0,28.399999999999977,0
2025-06-07,Kenya,Chad,0.0,0.0,Friendly,-75.0,139.5,276.52,1,1.2,0.8,10.600000000000009,0
2025-06-07,Côte d'Ivoire,New Zealand,0.0,1.0,Canadian Shield,-70.0,68.0,310.0799999999999,0,-4.8,-1.2,-24.600000000000023,0
2025-06-07,Albania,Serbia,0.0,0.0,FIFA World Cup qualification,32.0,51.0,-127.16999999999985,0,0.19999999999999996,0.19999999999999996,45.4,0
2025-06-07,Cayman Islands,Honduras,0.0,1.0,FIFA World Cup qualification,118.0,136.0,-453.92999999999995,0,-1.6,-1.0,47.60000000000001,0
2025-06-07,Austria,Romania,2.0,1.0,FIFA World Cup qualification,-23.0,33.5,98.9699999999998,0,-0.40000000000000013,-0.3999999999999999,-74.79999999999998,1
2025-06-07,Bosnia and Herzegovina,San Marino,1.0,0.0,FIFA World Cup qualification,-135.0,142.5,586.3400000000001,0,-0.19999999999999996,0.5999999999999999,-103.6,1
2025-06-07,Finland,Netherlands,0.0,2.0,FIFA World Cup qualification,57.0,35.5,-375.59000000000015,0,-1.2,-0.3999999999999999,59.599999999999994,0
2025-06-07,Malta,Lithuania,0.0,0.0,FIFA World Cup qualification,32.0,155.0,-119.00000000000011,0,-0.20000000000000007,1.2,49.8,0
2025-06-07,United States,Turkey,1.0,2.0,Friendly,0.0,100.0,0.0,1,0.0,-0.19999999999999996,-2.3999999999999986,0
2025-06-07,Mexico,Switzerland,2.0,4.0,Friendly,2.0,16.0,-5.339999999999918,1,0.19999999999999996,1.2,22.199999999999996,0
2025-06-07,Latvia,Azerbaijan,0.0,0.0,Friendly,24.0,125.0,-75.17000000000007,1,0.39999999999999997,0.6000000000000001,21.200000000000003,0
2025-06-07,Greece,Slovakia,4.0,1.0,Friendly,6.0,45.0,-16.710000000000036,1,0.3999999999999999,0.40000000000000013,-26.200000000000003,1
2025-06-07,Denmark,Northern Ireland,2.0,1.0,Friendly,-53.0,46.5,282.05999999999995,1,-1.0000000000000002,-0.6000000000000001,-47.8,1
2025-06-07,Andorra,England,0.0,1.0,FIFA World Cup qualification,165.0,86.5,-835.5799999999999,0,-2.8000000000000003,-2.2,71.20000000000002,0
2025-06-08,Georgia,Cabo Verde,1.0,1.0,Friendly,1.0,65.5,-0.9500000000000455,1,1.0,0.0,-47.39999999999999,0
2025-06-08,Congo DR,Madagascar,3.0,1.0,Friendly,-50.0,83.0,220.35000000000014,1,-0.19999999999999996,1.2000000000000002,15.599999999999994,1
2025-06-08,Germany,France,0.0,2.0,UEFA Nations League,11.0,7.5,-159.73000000000002,0,0.9999999999999998,0.20000000000000018,3.8000000000000007,0
2025-06-08,Portugal,Spain,2.0,2.0,UEFA Nations League,5.0,5.5,-84.27999999999997,0,-0.3999999999999999,-0.20000000000000018,8.8,0
2025-06-09,Italy,Moldova,2.0,0.0,FIFA World Cup qualification,-139.0,79.5,683.5,0,0.3999999999999999,0.0,-97.0,1
2025-06-09,Croatia,Czechia,5.0,1.0,FIFA World Cup qualification,-34.0,29.0,226.40999999999985,0,0.0,-1.2000000000000002,-56.6,1
2025-06-09,Faroe Islands,Gibraltar,2.0,1.0,FIFA World Cup qualification,-58.0,169.0,247.11,0,-0.19999999999999996,0.19999999999999996,-27.400000000000006,1
2025-06-09,Belgium,Wales,4.0,3.0,FIFA World Cup qualification,-23.0,17.5,241.61000000000013,0,-1.2000000000000002,-1.4000000000000001,-69.2,1
2025-06-09,Kazakhstan,North Macedonia,0.0,1.0,FIFA World Cup qualification,37.0,90.5,-157.97000000000003,0,-0.19999999999999996,-1.0000000000000002,-10.200000000000003,0
2025-06-09,Estonia,Norway,0.0,1.0,FIFA World Cup qualification,75.0,84.5,-331.77,0,-3.2,-2.2,12.800000000000011,0
2025-06-09,Uganda,The Gambia,1.0,1.0,Friendly,-45.0,112.5,148.59000000000015,1,-0.7999999999999999,-0.19999999999999996,5.400000000000006,0
2025-06-09,Morocco,Benin,1.0,0.0,Friendly,-75.0,51.5,418.45000000000005,1,2.8,2.4,7.400000000000006,1
2025-06-09,Montenegro,Armenia,2.0,2.0,Friendly,-22.0,85.0,102.25,1,0.3999999999999999,1.2000000000000002,8.400000000000006,0
2025-06-09,Liechtenstein,Scotland,0.0,4.0,Friendly,151.0,127.5,-634.56,1,-0.8,-1.8,76.4,0
2025-06-09,Kosovo,Comoros,4.0,2.0,Friendly,-14.0,111.0,46.319999999999936,1,1.2000000000000002,0.6000000000000001,-17.599999999999994,1
2025-06-09,Gabon,Guinea-Bissau,2.0,0.0,Friendly,-31.0,99.5,126.86000000000013,1,1.2,1.6,-2.0,1
2025-06-09,Equatorial Guinea,Cameroon,1.0,1.0,Friendly,41.0,73.5,-207.94000000000005,1,-0.8,-1.2000000000000002,-1.7999999999999972,0
2025-06-09,Algeria,Rwanda,2.0,0.0,Friendly,-89.0,85.5,362.71000000000004,1,2.4,1.8,44.0,1
2025-06-10,San Marino,Austria,0.0,4.0,FIFA World Cup qualification,188.0,116.0,-834.3199999999999,0,-0.19999999999999996,-0.8,73.80000000000001,0
2025-06-10,Finland,Poland,2.0,1.0,FIFA World Cup qualification,34.0,47.0,-140.72000000000003,0,-0.7999999999999999,-1.0,-18.39999999999999,1
2025-06-10,Netherlands,Malta,8.0,0.0,FIFA World Cup qualification,-164.0,89.0,788.0600000000001,0,2.0,0.8,-85.6,1
2025-06-10,Saudi Arabia,Australia,1.0,2.0,FIFA World Cup qualification,31.0,40.5,-111.13999999999987,0,-0.8,-0.20000000000000018,-7.799999999999997,0
2025-06-10,Japan,Indonesia,6.0,0.0,FIFA World Cup qualification,-113.0,72.5,515.4299999999998,0,1.2000000000000002,0.8,-15.799999999999997,1
2025-06-10,China PR,Bahrain,1.0,0.0,FIFA World Cup qualification,15.0,83.5,-61.72000000000003,0,-0.19999999999999996,-0.6,-22.199999999999996,1
2025-06-10,Jordan,Iraq,0.0,1.0,FIFA World Cup qualification,13.0,61.5,-58.38000000000011,0,0.8,1.4000000000000001,-4.200000000000003,0
2025-06-10,El Salvador,Suriname,1.0,1.0,FIFA World Cup qualification,-58.0,109.0,212.64999999999986,0,0.7999999999999999,0.19999999999999996,67.80000000000001,0
2025-06-10,Romania,Cyprus,2.0,0.0,FIFA World Cup qualification,-78.0,84.0,344.34000000000015,0,0.3999999999999999,0.0,-3.200000000000003,1
2025-06-10,Korea Republic,Kuwait,4.0,0.0,FIFA World Cup qualification,-111.0,78.5,460.99,0,1.0,1.4,16.39999999999999,1
2025-06-10,IR Iran,Korea DPR,3.0,0.0,FIFA World Cup qualification,-92.0,65.0,439.9000000000001,0,1.0,1.6,8.599999999999994,1
2025-06-10,Kyrgyz Republic,United Arab Emirates,1.0,1.0,FIFA World Cup qualification,37.0,87.5,-176.11000000000013,0,0.5999999999999999,-0.19999999999999996,-19.800000000000004,0
2025-06-10,Palestine,Oman,1.0,1.0,FIFA World Cup qualification,20.0,88.0,-80.27999999999997,0,0.6,-0.20000000000000018,-20.200000000000003,0
2025-06-10,Serbia,Andorra,3.0,0.0,FIFA World Cup qualification,-134.0,102.0,523.3799999999999,0,0.8,1.2,-76.39999999999999,1
2025-06-10,Jamaica,Guatemala,3.0,0.0,FIFA World Cup qualification,-46.0,84.0,202.51999999999998,0,-0.20000000000000018,0.20000000000000018,16.19999999999999,1
2025-06-10,New Zealand,Ukraine,1.0,2.0,Canadian Shield,79.0,63.5,-349.25,0,3.8000000000000003,1.6,101.4,0
2025-06-10,Canada,Côte d'Ivoire,0.0,0.0,Canadian Shield,5.0,35.5,-6.809999999999945,0,0.8,0.5999999999999999,-45.400000000000006,0
2025-06-10,Belarus,Russia,1.0,4.0,Friendly,63.0,65.5,-279.6600000000001,1,-1.0,-0.6000000000000001,-20.200000000000003,0
2025-06-10,Cuba,Bermuda,1.0,2.0,FIFA World Cup qualification,-5.0,167.5,18.389999999999986,0,-0.8000000000000003,0.0,-2.1999999999999886,0
2025-06-10,Honduras,Antigua and Barbuda,2.0,0.0,FIFA World Cup qualification,-74.0,114.0,276.5899999999999,0,1.6,1.6,-29.799999999999983,1
2025-06-10,St Kitts and Nevis,Grenada,2.0,3.0,FIFA World Cup qualification,-32.0,157.0,121.54999999999995,0,-0.40000000000000013,-0.7999999999999999,20.19999999999999,0
2025-06-10,Costa Rica,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,-51.0,75.5,252.82999999999993,0,1.7999999999999998,0.19999999999999996,20.799999999999983,1
2025-06-10,St Lucia,Barbados,2.0,1.0,FIFA World Cup qualification,-11.0,169.5,53.75999999999999,0,-0.4,0.0,-63.8,1
2025-06-10,Haiti,Curaçao,1.0,5.0,FIFA World Cup qualification,-2.0,87.0,17.179999999999836,0,2.0,0.6000000000000001,9.0,0
2025-06-10,Guyana,Montserrat,3.0,0.0,FIFA World Cup qualification,-23.0,167.5,95.85000000000002,0,1.7999999999999998,0.6000000000000001,11.799999999999997,1
2025-06-10,Panama,Nicaragua,3.0,0.0,FIFA World Cup qualification,-94.0,84.0,384.51,0,0.3999999999999999,0.0,-42.400000000000006,1
2025-06-10,Dominican Republic,Dominica,5.0,0.0,FIFA World Cup qualification,-35.0,163.5,141.01999999999998,0,2.8,0.8,-17.80000000000001,1
2025-06-10,Puerto Rico,St Vincent and the Grenadines,2.0,1.0,FIFA World Cup qualification,-20.0,164.0,75.82000000000005,0,-2.0,-1.6,-22.599999999999994,1
2025-06-10,Uzbekistan,Qatar,3.0,0.0,FIFA World Cup qualification,16.0,52.0,-68.63000000000011,0,-1.0,0.40000000000000013,-15.0,1
2025-06-10,Latvia,Albania,1.0,1.0,FIFA World Cup qualification,70.0,102.0,-279.93000000000006,0,-0.4,-0.19999999999999996,35.199999999999996,0
2025-06-10,Brazil,Paraguay,1.0,0.0,FIFA World Cup qualification,-52.0,31.0,348.03999999999996,0,-0.8,-1.0000000000000002,-13.0,1
2025-06-10,South Africa,Mozambique,2.0,0.0,Friendly,-40.0,79.0,189.03999999999996,1,-0.40000000000000013,0.19999999999999996,31.0,1
2025-06-10,Peru,Ecuador,0.0,0.0,FIFA World Cup qualification,16.0,35.0,-52.23000000000002,0,-0.7999999999999999,-1.2000000000000002,-0.8000000000000043,0
2025-06-10,Argentina,Colombia,1.0,1.0,FIFA World Cup qualification,-8.0,5.0,150.29999999999995,0,0.6000000000000001,2.0,4.399999999999999,0
2025-06-10,Timor-Leste,Maldives,1.0,0.0,AFC Asian Cup qualification,33.0,179.5,-158.73000000000002,0,-0.20000000000000007,-0.6,-23.400000000000006,1
2025-06-10,Philippines,Tajikistan,2.0,2.0,AFC Asian Cup qualification,45.0,125.5,-157.98000000000002,0,-0.19999999999999996,-0.3999999999999999,-38.599999999999994,0
2025-06-10,Brunei Darussalam,Bhutan,2.0,1.0,AFC Asian Cup qualification,-1.0,183.5,2.7700000000000955,0,0.0,-0.6000000000000001,-34.599999999999994,1
2025-06-10,Yemen,Lebanon,0.0,0.0,AFC Asian Cup qualification,41.0,134.5,-146.25,0,-1.2,-0.6000000000000001,-30.60000000000001,0
2025-06-10,Bangladesh,Singapore,1.0,2.0,AFC Asian Cup qualification,25.0,173.5,-111.54999999999995,0,0.0,0.5999999999999999,20.19999999999999,0
2025-06-10,Sri Lanka,Chinese Taipei,3.0,1.0,AFC Asian Cup qualification,34.0,183.0,-159.95000000000005,0,-1.4000000000000001,0.6000000000000001,-7.400000000000006,1
2025-06-10,Turkmenistan,Thailand,3.0,1.0,AFC Asian Cup qualification,42.0,121.0,-157.63999999999987,0,0.0,-0.40000000000000013,-42.8,1
2025-06-10,Myanmar,Pakistan,1.0,0.0,AFC Asian Cup qualification,-30.0,182.0,146.39,0,1.2,1.4,69.60000000000001,1
2025-06-10,Afghanistan,Syria,0.0,1.0,AFC Asian Cup qualification,60.0,122.0,-218.5400000000002,0,-0.9999999999999999,-1.8,25.400000000000006,0
2025-06-10,Laos,Nepal,2.0,1.0,AFC Asian Cup qualification,11.0,181.5,-46.309999999999945,0,0.7999999999999999,-0.9999999999999999,13.199999999999989,1
2025-06-10,Malaysia,Vietnam,4.0,0.0,AFC Asian Cup qualification,16.0,124.0,-43.74000000000001,0,-2.4,-2.0,-32.19999999999999,1
2025-06-10,Azerbaijan,Hungary,1.0,2.0,Friendly,81.0,72.5,-337.90999999999985,1,-0.4,0.2,44.4,0
2025-06-10,Burundi,Mauritania,0.0,0.0,Friendly,24.0,124.0,-77.25,1,0.19999999999999996,0.3999999999999999,-2.8000000000000114,0
2025-06-10,Hong Kong,India,1.0,0.0,AFC Asian Cup qualification,20.0,136.0,-71.12999999999988,0,0.8,1.0000000000000002,40.599999999999994,1
2025-06-10,Denmark,Lithuania,5.0,0.0,Friendly,-119.0,79.5,530.81,1,0.6,0.9999999999999999,-73.0,1
2025-06-10,England,Senegal,1.0,3.0,Friendly,-17.0,12.5,196.41000000000008,1,1.5999999999999999,0.7999999999999998,-3.4000000000000057,0
2025-06-10,Greece,Bulgaria,4.0,0.0,Friendly,-33.0,64.5,166.5,1,0.6000000000000001,0.8,-43.400000000000006,1
2025-06-10,Israel,Slovakia,1.0,0.0,Friendly,37.0,60.5,-178.09000000000015,1,1.0,1.2,-0.20000000000000284,1
2025-06-10,Luxembourg,Republic of Ireland,0.0,0.0,Friendly,25.0,74.5,-132.68000000000006,1,-0.3999999999999999,-1.2,-0.6000000000000014,0
2025-06-10,Mexico,Turkey,1.0,0.0,Friendly,-83.0,58.5,1635.66,1,0.19999999999999996,-0.19999999999999996,-4.600000000000001,1
2025-06-10,Niger,Zimbabwe,1.0,1.0,Friendly,3.0,125.5,-2.599999999999909,1,2.4,1.7999999999999998,8.399999999999991,0
2025-06-10,Northern Ireland,Iceland,1.0,0.0,Friendly,2.0,72.0,-16.1099999999999,1,-0.20000000000000018,-0.19999999999999996,-23.199999999999996,1
2025-06-10,Slovenia,Bosnia and Herzegovina,2.0,1.0,Friendly,-24.0,63.0,130.58999999999992,1,-0.19999999999999996,-0.3999999999999999,-31.599999999999994,1
2025-06-10,Sweden,Algeria,4.0,3.0,Friendly,-13.0,34.5,42.15000000000009,1,-0.3999999999999999,-0.6000000000000001,-60.400000000000006,1
2025-06-10,United States,Switzerland,0.0,4.0,Friendly,85.0,57.5,-1641.0,1,-0.6000000000000001,-0.40000000000000013,10.0,0
2025-06-10,Bolivia,Chile,2.0,0.0,FIFA World Cup qualification,34.0,66.0,-174.22000000000003,0,-1.4,-0.9999999999999999,3.200000000000003,1
2025-06-10,Uruguay,Venezuela,2.0,0.0,FIFA World Cup qualification,-29.0,25.5,212.77999999999997,0,-0.5999999999999999,-0.19999999999999996,-29.4,1
2025-06-10,Chad,Kenya,1.0,2.0,Friendly,75.0,139.5,-276.52,1,-1.0,-0.6,-31.60000000000001,0
2025-06-14,Mexico,Dominican Republic,3.0,2.0,Gold Cup,-129.0,81.5,577.9100000000001,0,-1.1999999999999997,0.3999999999999999,-99.79999999999998,1
2025-06-15,Haiti,Saudi Arabia,0.0,1.0,Gold Cup,30.0,71.0,-154.60000000000014,0,2.8,0.3999999999999999,74.60000000000001,0
2025-06-15,Costa Rica,Suriname,4.0,3.0,Gold Cup,-88.0,94.0,371.6899999999998,0,3.8,0.3999999999999999,59.599999999999994,1
2025-06-15,United States,Trinidad and Tobago,5.0,0.0,Gold Cup,-1.0,100.5,-1213.25,0,-1.6,-0.6,-49.400000000000006,1
2025-06-16,Panama,Guadeloupe,5.0,2.0,Gold Cup,-63.0,68.5,1502.55,0,-0.19999999999999996,-0.8,-54.60000000000001,1
2025-06-16,Jamaica,Guatemala,0.0,1.0,Gold Cup,-46.0,84.0,202.51999999999998,0,0.5999999999999999,1.2000000000000002,6.0,0
2025-06-17,Curaçao,El Salvador,0.0,0.0,Gold Cup,8.0,84.0,-45.659999999999854,0,2.2,0.19999999999999973,-22.0,0
2025-06-17,Canada,Honduras,6.0,0.0,Gold Cup,-39.0,57.5,191.01,0,-0.40000000000000013,-0.3999999999999999,-96.19999999999999,1
2025-06-18,Costa Rica,Dominican Republic,2.0,1.0,Gold Cup,-96.0,98.0,408.3299999999999,0,2.8000000000000003,1.6,39.0,1
2025-06-18,Suriname,Mexico,0.0,2.0,Gold Cup,121.0,77.5,-541.27,0,-0.6000000000000001,-0.3999999999999999,29.599999999999994,0
2025-06-19,Trinidad and Tobago,Haiti,1.0,1.0,Gold Cup,15.0,93.5,-65.30999999999995,0,-0.5999999999999999,-1.2000000000000002,-36.599999999999994,0
2025-06-19,United States,Saudi Arabia,1.0,0.0,Gold Cup,44.0,78.0,-1433.16,0,0.19999999999999996,-1.4,4.0,1
2025-06-20,Jamaica,Guadeloupe,2.0,1.0,Gold Cup,-39.0,80.5,1402.95,0,-0.40000000000000013,-0.3999999999999999,-25.400000000000006,1
2025-06-20,Guatemala,Panama,0.0,1.0,Gold Cup,70.0,72.0,-302.1199999999999,0,-0.7999999999999998,-0.3999999999999999,-5.200000000000003,0
2025-06-21,Honduras,El Salvador,2.0,0.0,Gold Cup,-3.0,78.5,4.259999999999991,0,0.8,0.5999999999999999,0.6000000000000227,1
2025-06-21,Curaçao,Canada,1.0,1.0,Gold Cup,50.0,63.0,-240.92999999999984,0,0.20000000000000018,0.0,70.39999999999999,0
2025-06-22,United States,Haiti,2.0,1.0,Gold Cup,14.0,93.0,-1278.56,0,-0.3999999999999999,-0.19999999999999996,-48.400000000000006,1
2025-06-22,Saudi Arabia,Trinidad and Tobago,1.0,1.0,Gold Cup,-45.0,78.5,219.91000000000008,0,-0.40000000000000013,1.0,-18.400000000000006,0
2025-06-22,Dominican Republic,Suriname,0.0,0.0,Gold Cup,8.0,142.0,-36.6400000000001,0,1.2,-0.19999999999999996,21.599999999999994,0
2025-06-22,Mexico,Costa Rica,0.0,0.0,Gold Cup,-33.0,33.5,169.58000000000015,0,-2.4000000000000004,-0.6000000000000001,-67.2,0
2025-06-24,Honduras,Curaçao,2.0,1.0,Gold Cup,-11.0,82.5,49.919999999999845,0,-0.6000000000000001,0.7999999999999998,31.39999999999999,1
2025-06-24,Canada,El Salvador,2.0,0.0,Gold Cup,-42.0,59.0,195.26999999999998,0,1.6,1.0000000000000002,-59.39999999999999,1
2025-06-24,Panama,Jamaica,4.0,1.0,Gold Cup,-24.0,49.0,99.59999999999991,0,0.7999999999999998,0.3999999999999999,-4.799999999999997,1
2025-06-24,Guadeloupe,Guatemala,2.0,3.0,Gold Cup,-7.0,103.5,-1200.43,0,0.0,0.40000000000000013,34.0,0
2025-06-28,Panama,Honduras,1.0,1.0,Gold Cup,-40.0,57.0,191.25,0,1.6,0.6000000000000001,5.799999999999997,0
2025-06-28,Mexico,Saudi Arabia,2.0,0.0,Gold Cup,-39.0,36.5,202.5,0,0.6000000000000001,0.6000000000000001,12.200000000000003,1
2025-06-29,Canada,Guatemala,1.0,1.0,Gold Cup,-69.0,72.5,301.8799999999999,0,1.0,0.40000000000000013,-20.6,0
2025-06-29,United States,Costa Rica,2.0,2.0,Gold Cup,50.0,75.0,-1466.08,0,-1.4000000000000001,-0.8,-49.80000000000001,0
2025-07-02,United States,Guatemala,2.0,1.0,Gold Cup,-7.0,103.5,-1200.43,0,1.0,0.6000000000000001,2.200000000000003,1
2025-07-02,Mexico,Honduras,1.0,0.0,Gold Cup,-60.0,47.0,324.3600000000001,0,0.20000000000000018,0.6000000000000001,19.200000000000003,1
2025-07-06,United States,Mexico,1.0,2.0,Gold Cup,83.0,58.5,-1635.66,0,0.7999999999999998,0.0,-13.400000000000006,0
2025-07-13,Hitra,Isle of Man,2.0,7.0,Island Games,0.0,100.0,0.0,0,-1.75,-1.5,-100.0,0
2025-07-13,Orkney,Frøya,3.0,0.0,Island Games,0.0,100.0,0.0,0,-0.33333333333333326,0.33333333333333326,0.0,1
2025-07-13,Gozo,Shetland,0.0,0.0,Island Games,0.0,100.0,0.0,0,-2.0,-0.75,0.0,0
2025-07-14,Orkney,Hitra,3.0,2.0,Island Games,0.0,100.0,0.0,0,0.0,1.75,0.0,1
2025-07-14,Isle of Man,Frøya,10.0,1.0,Island Games,0.0,100.0,0.0,0,1.2999999999999998,1.05,0.0,1
2025-07-14,Jersey,Gozo,2.0,0.0,Island Games,0.0,100.0,0.0,0,2.8,1.6,0.0,1
2025-07-14,Ynys Môn,Western Isles,1.0,0.0,Island Games,0.0,100.0,0.0,0,1.75,0.75,0.0,1
2025-07-15,Frøya,Hitra,0.0,6.0,Island Games,0.0,100.0,0.0,0,-0.6000000000000001,0.6,0.0,0
2025-07-15,Jersey,Shetland,2.0,2.0,Island Games,0.0,100.0,0.0,0,1.4,1.0,0.0,0
2025-07-15,Orkney,Isle of Man,1.0,3.0,Island Games,0.0,100.0,0.0,0,-2.0,0.19999999999999996,0.0,0
2025-07-17,Isle of Man,Ynys Môn,0.0,1.0,Island Games,0.0,100.0,0.0,0,2.0000000000000004,0.0,0.0,0
2025-07-17,Orkney,Shetland,3.0,2.0,Island Games,0.0,100.0,0.0,0,-0.7999999999999998,-0.40000000000000013,0.0,1
2025-07-17,Gozo,Western Isles,3.0,3.0,Island Games,0.0,100.0,0.0,0,0.0,0.19999999999999996,0.0,0
2025-07-17,Hitra,Frøya,3.0,0.0,Island Games,0.0,100.0,0.0,0,1.9333333333333336,0.4,0.0,1
2025-07-18,Isle of Man,Jersey,3.0,2.0,Island Games,0.0,100.0,0.0,0,0.8000000000000003,-0.20000000000000018,0.0,1
2025-08-13,United States Virgin Islands,Turks and Caicos Islands,1.0,1.0,Outrigger Challenge Cup,-106.0,153.0,-802.81,0,0.20000000000000007,-0.4,-5.0,0
2025-08-14,Marshall Islands,United States Virgin Islands,0.0,4.0,Outrigger Challenge Cup,0.0,100.0,0.0,0,-1.0,-0.4,-193.2,0
2025-08-16,Turks and Caicos Islands,Marshall Islands,3.0,2.0,Outrigger Challenge Cup,106.0,153.0,802.81,0,0.6,0.8,76.6,1
2025-08-24,Qatar,Lebanon,2.0,2.0,Friendly,-70.0,79.0,314.20000000000005,1,-0.7999999999999998,-0.6000000000000001,-69.80000000000001,0
2025-09-03,Qatar,Bahrain,2.0,2.0,Friendly,-32.0,60.0,166.20000000000005,1,1.4,0.7999999999999999,8.0,0
2025-09-03,Seychelles,Gabon,0.0,4.0,FIFA World Cup qualification,117.0,142.5,-461.69000000000005,0,-1.8000000000000003,-2.4,-14.599999999999994,0
2025-09-04,Georgia,Turkey,2.0,3.0,FIFA World Cup qualification,-34.0,83.0,1378.22,0,0.5999999999999999,0.19999999999999996,37.599999999999994,0
2025-09-04,Chad,Ghana,1.0,1.0,FIFA World Cup qualification,107.0,123.5,-427.99,0,-2.5999999999999996,-1.6,-25.400000000000006,0
2025-09-04,Madagascar,Central African Republic,2.0,0.0,FIFA World Cup qualification,-20.0,118.0,65.8599999999999,0,0.7999999999999999,-0.20000000000000007,-20.200000000000003,1
2025-09-04,Mali,Comoros,3.0,0.0,FIFA World Cup qualification,-64.0,86.0,295.52,0,0.8,0.19999999999999996,-3.1999999999999886,1
2025-09-04,Luxembourg,Northern Ireland,1.0,3.0,FIFA World Cup qualification,14.0,80.0,-77.69000000000005,0,-0.3999999999999999,0.0,1.5999999999999943,0
2025-09-04,Slovakia,Germany,2.0,0.0,FIFA World Cup qualification,29.0,27.5,-206.29999999999995,0,-0.9999999999999999,-0.19999999999999996,57.800000000000004,1
2025-09-04,Lithuania,Malta,1.0,1.0,FIFA World Cup qualification,-32.0,155.0,119.00000000000011,0,0.4,0.0,-4.0,0
2025-09-04,Tunisia,Liberia,3.0,0.0,FIFA World Cup qualification,-107.0,89.5,439.8899999999999,0,0.0,0.6000000000000001,1.5999999999999943,1
2025-09-04,Kazakhstan,Wales,0.0,1.0,FIFA World Cup qualification,80.0,69.0,-333.31999999999994,0,-1.5999999999999999,-0.8,5.599999999999994,0
2025-09-04,Liechtenstein,Belgium,0.0,6.0,FIFA World Cup qualification,197.0,104.5,-940.95,0,-1.6,-1.4,48.800000000000004,0
2025-09-04,Iraq,Hong Kong,2.0,1.0,King's Cup,-91.0,100.5,373.51,0,-0.6000000000000001,-1.4000000000000001,-96.2,1
2025-09-04,Thailand,Fiji,3.0,0.0,King's Cup,-50.0,125.0,184.76999999999998,0,0.40000000000000013,0.6000000000000001,-0.20000000000001705,1
2025-09-04,Suriname,Panama,0.0,0.0,FIFA World Cup qualification,101.0,87.5,-408.15999999999985,0,-1.7999999999999998,-1.6,-5.799999999999997,0
2025-09-04,Guatemala,El Salvador,0.0,1.0,FIFA World Cup qualification,27.0,93.5,-106.6099999999999,0,0.3999999999999999,0.3999999999999999,-42.8,0
2025-09-04,Netherlands,Poland,1.0,1.0,FIFA World Cup qualification,-23.0,18.5,234.87000000000012,0,1.8000000000000003,0.0,-51.8,0
2025-09-04,São Tomé and Príncipe,Equatorial Guinea,2.0,3.0,FIFA World Cup qualification,96.0,142.0,-372.4799999999999,0,-0.6,-0.8,15.599999999999994,0
2025-09-04,Bulgaria,Spain,0.0,3.0,FIFA World Cup qualification,78.0,42.0,-533.74,0,-2.0,-1.4,70.60000000000001,0
2025-09-04,Mauritius,Cabo Verde,0.0,2.0,FIFA World Cup qualification,113.0,121.5,-451.6,0,-1.0,-1.8000000000000003,-1.1999999999999886,0
2025-09-04,Malaysia,Singapore,2.0,1.0,Friendly,-29.0,146.5,109.38000000000011,1,0.19999999999999996,0.20000000000000018,-40.80000000000001,1
2025-09-04,Norway,Finland,1.0,0.0,Friendly,-17.0,55.5,87.80000000000018,1,2.6,1.6,14.799999999999997,1
2025-09-04,Russia,Jordan,0.0,0.0,Friendly,-34.0,51.0,131.21000000000004,1,2.4,1.2000000000000002,36.8,0
2025-09-04,Saudi Arabia,North Macedonia,2.0,1.0,Friendly,-16.0,64.0,81.98000000000002,1,-0.7999999999999999,-1.4000000000000001,-31.60000000000001,1
2025-09-04,United Arab Emirates,Syria,3.0,1.0,Friendly,-23.0,80.5,124.30999999999995,1,-0.19999999999999996,-0.6000000000000001,-42.400000000000006,1
2025-09-04,Colombia,Bolivia,3.0,0.0,FIFA World Cup qualification,-74.0,46.0,444.96000000000004,0,-0.19999999999999996,-0.4,-13.399999999999999,1
2025-09-04,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,-39.0,20.5,400.46000000000004,0,0.6000000000000001,1.4000000000000001,-29.4,1
2025-09-04,Gibraltar,Albania,0.0,1.0,Friendly,131.0,132.5,-535.5100000000001,1,-0.4,-0.8,10.400000000000006,0
2025-09-04,Paraguay,Ecuador,0.0,0.0,FIFA World Cup qualification,30.0,42.0,-111.45000000000005,0,0.7999999999999999,-0.19999999999999996,2.1999999999999993,0
2025-09-04,Uruguay,Peru,3.0,0.0,FIFA World Cup qualification,-32.0,27.0,218.13999999999987,0,0.0,0.0,5.200000000000003,1
